Model Name,Prompt,Input Tokens,Output Tokens,Quality,Feedback,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt
claude-opus-4-8,"""Explain the Sliding Window pattern so well that I can identify those questions in interviews without memorizing solutions.""",31,82,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,124,18,1,1,18,5.78,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Review my resume like you're an SDE recruiter. Be brutally honest and tell me exactly what should be improved.""",28,53,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,112,19,1,2,18,4.74,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain Spring Boot project architecture used in production applications. Cover controllers, services, repositories, DTOs, entities, exception handling and authentication.""",43,100,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,173,19,1,2,19,7.68,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Teach me Multi-Tenant SaaS architecture from scratch. Compare database-per-tenant, schema-per-tenant and shared database approaches.""",33,73,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,134,19,1,2,15,5.84,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain Redis like I'm a beginner. Why do companies use it? Where does it sit in the system architecture?""",26,78,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,107,19,1,3,18,4.42,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Compare PostgreSQL and MySQL for startups. Which one should I choose and why?""",19,79,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,79,13,1,2,12,4.85,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Explain how Stripe works behind the scenes. Cover payment flow, subscriptions, webhooks, refunds and security.""",28,108,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,112,15,1,2,15,6.07,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Act like an investor and brutally evaluate my startup idea. Tell me whether it's worth building or not.""",26,45,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,105,18,1,2,18,4.67,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Analyze my startup A2S completely. Market size, competitors, monetization, pricing, MVP, customer acquisition, risks and scalability.""",33,49,Average,Response has adequate length for the topic; Well-structured with multiple logical sections; Includes specific examples or data points,135,16,1,2,16,6.88,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Create a pitch deck outline that would actually impress an investor.""",17,53,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,70,11,1,1,11,5.18,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Help me decide what features belong in my MVP and what should be postponed.""",19,62,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,77,14,1,1,13,4.36,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""If you were my CTO, create a six-month product development roadmap for my startup.""",21,71,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,84,15,1,1,14,4.4,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research the Visa internship hiring process in detail. What rounds are there? What DSA level do they expect? What projects help?""",32,68,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,130,21,1,4,19,4.95,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain the Flipkart GRiD internship process in detail and what happens after each round.""",22,69,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,91,14,1,1,14,5.36,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Create a realistic CAT preparation plan while balancing engineering placements.""",20,64,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,81,10,1,1,10,6.9,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Compare taking a high-paying software job versus pursuing an MBA over the next ten years.""",22,76,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,91,16,1,1,16,4.56,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Teach me how to write a proper research paper from literature review to publication.""",21,82,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,86,14,1,1,13,5.0,0,False,False,False,False,False,True,True,False,False
claude-opus-4-8,"""Build me a cybersecurity roadmap for beginners covering networking, Linux, web security and penetration testing.""",28,65,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,114,15,1,1,15,6.33,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain Authentication vs Authorization with JWT, OAuth, cookies and sessions using practical examples.""",26,80,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,105,13,1,1,13,6.77,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Teach me System Design from absolute scratch with real-world examples.""",18,61,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,72,11,1,1,11,5.36,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain Docker and containers from scratch. Why do companies actually use Docker?""",20,62,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,83,12,1,2,11,5.67,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Compare AWS, Azure and Google Cloud for students and startups. Which one should I learn first?""",24,58,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,96,16,1,2,15,4.75,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Help me design an AI-powered Chrome extension that simplifies complicated webpages. Cover architecture, APIs, UX and monetization.""",33,74,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,132,18,1,2,18,6.06,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Compare Flutter and Streamlit for building startup MVPs.""",14,69,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,58,8,1,1,8,6.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain the difference between Kindle publishing and traditional publishing in India for first-time authors.""",27,64,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,110,15,1,1,14,6.2,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Help me identify a book using only the parts of the story I remember.""",17,31,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,71,14,1,1,13,3.93,0,False,False,False,False,False,False,True,False,False
claude-opus-4-8,"""Explain B12 deficiency completely. What symptoms are common, when is dizziness related and when should someone worry?""",29,81,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,119,17,1,2,16,5.76,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Analyze this cricketer beyond statistics. Explain technique, strengths, weaknesses, captaincy, fitness and future potential.""",31,37,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,126,14,1,2,14,7.5,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Prepare a complete market research report for this startup idea including TAM, SAM, SOM, competitors, trends and barriers to entry.""",33,28,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,133,20,1,1,20,5.35,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I want to learn this topic properly. Give me the correct order to study it, projects to build, common mistakes, interview relevance and how long each stage should take.""",42,30,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,170,29,1,2,27,4.66,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Act as an experienced startup founder and tell me everything that's wrong with my business model before I spend months building it.""",33,33,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,133,22,1,1,22,4.95,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""If you had to mentor me from scratch for software engineering placements, what would the next 90 days look like?""",28,47,Average,Response has adequate length for the topic; Well-structured with multiple logical sections; Includes specific examples or data points,114,20,1,1,20,4.55,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Compare these two technologies in terms of scalability, learning curve, community support, industry adoption and future scope.""",32,23,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,128,17,1,1,17,6.24,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain this research paper like I'm an engineering student. Break down every section into simple language.""",27,27,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,109,16,1,2,16,5.62,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Create a step-by-step implementation plan for this project from idea to deployment.""",21,29,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,85,14,1,1,13,4.93,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Tell me the prerequisites I should learn before starting this technology so I don't waste time.""",24,23,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,97,16,1,1,15,4.94,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Assume you are a hiring manager. Based on my skills, what gaps would stop you from shortlisting me?""",25,26,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,101,18,1,2,17,4.39,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""If this startup were presented on Shark Tank or to a VC, what questions would they ask and how should I answer them?""",29,37,Average,Response has adequate length for the topic; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,118,23,1,1,23,4.0,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Research the latest industry trends in this field and tell me where the biggest opportunities are over the next five years.""",31,20,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,125,21,1,1,19,4.86,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain this concept visually and intuitively instead of giving textbook definitions.""",21,26,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,87,11,1,1,11,6.73,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Create the ultimate beginner-to-advanced roadmap for this subject with free resources, projects and milestones.""",28,29,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,113,16,1,1,16,5.88,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I'm confused between multiple career paths. Compare them based on salary growth, work-life balance, learning opportunities, long-term stability and future demand.""",41,38,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,164,23,1,2,23,5.87,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I have this startup idea. Don't just appreciate it. Tear it apart, tell me every loophole, every risk, every competitor and whether it can actually become a unicorn.""",41,34,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,167,28,1,3,24,4.71,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Assume you're an investor from Sequoia or Y Combinator. Ask me every question you would before investing.""",26,57,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,107,17,1,2,17,5.12,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I don't want generic market research. I want actual numbers, TAM, SAM, SOM, CAGR, competitors, revenue models and future trends.""",32,60,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,130,20,1,2,18,5.05,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Compare my startup idea with every similar company in India and abroad. Tell me what is unique.""",24,35,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,97,17,1,2,17,4.53,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""If someone had ₹25 lakh today, how should they build this startup from scratch?""",20,55,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,81,14,1,1,14,4.5,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Design the complete tech stack for this startup as if Google engineers were building it.""",22,32,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,90,15,1,1,15,4.87,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Give me every AI feature that can be added to this product in the next five years.""",21,49,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,84,17,1,1,17,3.82,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Suppose OpenAI built my startup instead of me. What would they do differently?""",20,47,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,80,13,1,2,13,4.92,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Tell me why this startup could fail before even launching.""",15,22,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,60,10,1,1,10,4.8,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Research whether customers actually need this or if I'm solving a fake problem.""",20,40,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,81,13,1,1,13,5.08,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Find industries where AI hasn't disrupted much yet.""",13,53,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,53,8,1,1,8,5.38,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""What billion-dollar startups can still be built in India using AI?""",17,47,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,68,12,1,1,12,4.5,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Give me startup ideas that are difficult to copy.""",12,61,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,51,9,1,1,9,4.44,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research business models that make recurring revenue instead of one-time income.""",20,37,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,82,12,1,1,12,5.67,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I want industries that will grow for the next 20 years.""",14,36,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,57,11,1,1,11,4.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""How do companies like Airbnb, Uber and Zillow actually became successful? Break everything down.""",24,75,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,98,14,1,2,14,5.71,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Give me hidden problems in the real estate industry that nobody talks about.""",19,43,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,78,13,1,1,13,4.85,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research the future of interior design and AI.""",12,64,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,48,8,1,1,8,4.75,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""What technologies will replace current real estate platforms?""",15,47,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,63,8,1,1,8,6.62,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I want to know if my startup can become global instead of staying India-focused.""",20,40,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,82,15,1,1,15,4.33,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Pretend you're McKinsey. Give me a complete industry report.""",15,32,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,62,9,1,2,9,5.56,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Pretend you're BCG. Find every weakness in my business.""",14,35,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,57,9,1,2,9,5.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""How would Amazon solve this problem?""",9,41,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,38,6,1,1,6,5.0,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""How would Apple design this product?""",9,35,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,38,6,1,1,6,5.0,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Tell me whether an MBA from IIM Ahmedabad is actually worth it compared to staying in tech.""",23,55,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,93,17,1,1,17,4.35,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research career paths where AI and MBA together have the highest salaries.""",19,43,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,76,12,1,1,12,5.17,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Compare Applied Scientist, ML Engineer, Data Scientist and SDE in terms of future growth.""",22,75,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,91,14,1,1,13,5.21,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""What skills will still matter after AI automates programming?""",15,45,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,63,9,1,1,9,5.78,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Give me a roadmap to become an Applied Scientist.""",12,52,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,51,9,1,1,9,4.44,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research companies that are investing the most in Generative AI.""",16,49,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,66,10,1,1,10,5.4,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Tell me which AI startups are most likely to become the next OpenAI.""",17,45,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,70,13,1,1,13,4.23,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""I want papers, research directions and unsolved problems in AI.""",16,53,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,65,10,1,1,10,5.2,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Explain this research paper like I'm a college student but don't skip technical details.""",22,27,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,90,14,1,1,14,5.29,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""What projects should I build if I want recruiters to think I'm exceptional?""",19,50,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,77,13,1,1,12,4.77,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research how founders got into Y Combinator without having funding.""",17,53,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,69,10,1,1,10,5.7,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""Give me every possible monetization strategy for this product.""",16,43,Average,Response has adequate length for the topic; Could benefit from better structure; Includes specific examples or data points,64,9,1,1,9,5.89,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Find startup incubators in India that actually help early founders.""",17,47,Average,Response has adequate length for the topic; Well-structured with multiple logical sections; Includes specific examples or data points,69,10,1,1,10,5.7,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Research how companies price SaaS products.""",11,52,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,45,6,1,1,6,6.17,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,"""If I had to pitch this to investors in five minutes, what questions would destroy me?""",21,31,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,87,16,1,1,15,4.25,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"""Give me a competitive analysis with strengths, weaknesses, opportunities and threats for my startup.""",25,28,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,102,14,1,1,14,6.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"i am studying in aiml 4th year, and i have to give a speech tomorrow to my sub juniors who just joined aiml i.e the 2nd year students",33,116,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Uses concrete examples and numerical data to support claims,133,29,1,1,24,3.59,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,can i remove or edit my application in cisco code with ciscoo,15,82,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,61,12,1,1,12,4.17,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"Predicate Argument Structure(PAS,CCG,PSG), Meaning Representation detailed 10 mark answers",22,193,Good,Response is thorough and comprehensive with substantial detail; Well-structured with multiple logical sections; Includes specific examples or data points,90,12,1,1,12,6.42,1,False,False,False,False,False,False,False,False,False
claude-opus-4-8,best team names for amazon hackon,8,56,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,33,6,1,1,6,4.67,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,mongodb setup in mac apple m2 pro,8,77,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,33,7,1,1,7,3.86,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Query all columns for all American cities in the CITY table with populations larger than 100000. The CountryCode for America is USA.,33,1,Bad,Response is too brief and lacks depth; Could benefit from better structure; Could benefit from concrete examples or numerical support,132,22,1,2,19,4.95,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,https://jobs.careers.microsoft.com/global/en/job/1901632/Research-Science:-Internship-opportunities,24,43,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,99,13,1,1,13,6.46,0,False,False,False,True,False,False,False,False,False
claude-opus-4-8,"in the video, should i just speak, or can i make editings of the video so that pictures can be added",25,103,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,100,21,1,1,17,3.71,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"Given a string s, check if it can be constructed by taking a substring of it and appending multiple copies of the substring together.",33,2,Bad,Response is too brief and lacks depth; Could benefit from better structure; Could benefit from concrete examples or numerical support,133,24,1,1,20,4.5,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,can u give me a dataset for sentiment analysis to train a model,15,98,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,63,13,1,1,12,3.92,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Wt is  the difference between stack and queue with real-life examples and C code.,20,36,Average,Response has adequate length for the topic; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,81,15,1,1,14,4.33,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,give me 10 top rated books in world from different genre,14,127,Average,Response is thorough and comprehensive with substantial detail; Well-structured with multiple logical sections; Includes specific examples or data points,56,11,1,1,11,4.18,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Second Largest Unique Element c code .,9,1,Bad,Response is too brief and lacks depth; Could benefit from better structure; Could benefit from concrete examples or numerical support,38,6,1,1,6,5.17,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Which app is best spotify or apple music.,10,103,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,41,8,1,1,8,4.12,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,"Explain binary search with an example, dry run, and time complexity.",17,84,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Uses concrete examples and numerical data to support claims,68,11,1,1,11,5.0,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,Binary search.,3,47,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,14,2,1,1,2,6.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Give me 20 SQL interview questions with answers suitable for beginners.,17,183,Good,Response is thorough and comprehensive with substantial detail; Well-structured with multiple logical sections; Uses concrete examples and numerical data to support claims,71,11,1,1,11,5.45,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,give me medium level questions in python,10,121,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,40,7,1,1,7,4.86,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Write a LinkedIn post about completing my first coding challenge and what I learned from,22,101,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,88,15,1,1,15,4.93,0,False,False,False,False,False,False,True,False,False
claude-opus-4-8,Compare programming languages.,7,107,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,30,3,1,1,3,9.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Merit and demirits of writing my classwork with only black pen instead of blue,19,111,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,78,14,1,1,13,4.64,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Explain pointers in C with examples .,9,22,Average,Response has adequate length for the topic; Could benefit from better structure; Could benefit from concrete examples or numerical support,37,6,1,1,6,5.0,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,My Amazon q isn't working : bash <(curl -fsSL https://desktop-release.q.us-east-1.amazonaws.com/latest/install.sh),28,115,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,114,20,1,1,19,4.35,1,False,False,False,True,False,False,False,False,False
claude-opus-4-8,Heyyyyy explain the working of a p-n junction diode with a neat diagram and simple language.,23,165,Good,Response is thorough and comprehensive with substantial detail; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,92,17,1,1,16,4.41,0,False,False,False,False,False,True,False,False,False
claude-opus-4-8,hey generate the vague prompts you have seen,11,59,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Could benefit from concrete examples or numerical support,44,8,1,1,8,4.62,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Best places to visit in Hyderabad for my Sunday outing only (10am-5pm),17,94,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,70,13,1,1,13,4.31,1,False,False,False,True,False,False,False,False,False
claude-opus-4-8,#include <stdio.h>,4,98,Average,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,18,3,1,1,3,4.33,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Things I can do in my free time .,8,84,Average,Response provides good depth and comprehensive coverage; Could benefit from better structure; Could benefit from concrete examples or numerical support,33,8,1,1,8,3.0,0,False,False,False,False,False,False,False,False,False
claude-opus-4-8,Write a c++ program on two sum (leet code),10,1,Bad,Response is too brief and lacks depth; Could benefit from better structure; Could benefit from concrete examples or numerical support,42,9,1,1,9,3.33,1,False,False,False,False,False,False,True,False,False
claude-opus-4-8,explain me this code step by step.,8,124,Good,Response provides good depth and comprehensive coverage; Well-structured with multiple logical sections; Includes specific examples or data points,34,7,1,1,6,3.86,0,False,False,False,False,False,True,False,False,False
